município,saldo,movements,month
412555,0,22,202301
412560,-19,871,202301
412570,-67,737,202301
412575,6,40,202301
412580,-45,117,202301
412590,-7,27,202301
412600,11,43,202301
412610,10,44,202301
412620,-20,114,202301
412625,97,1329,202301
412627,10,92,202301
412630,-54,394,202301
412635,5,35,202301
412640,-13,43,202301
412650,72,286,202301
412660,55,613,202301
412665,1,21,202301
412667,1,65,202301
412670,29,57,202301
412680,74,424,202301
412690,0,42,202301
412700,-4,106,202301
412710,-24,1520,202301
412720,-7,229,202301
412730,-5,159,202301
412740,8,212,202301
412750,-3,303,202301
412760,-55,137,202301
412770,589,5649,202301
412780,-14,46,202301
412785,3,133,202301
412788,-7,115,202301
412790,2,50,202301
412795,-2,76,202301
412796,9,147,202301
412800,4,800,202301
412810,-5,2723,202301
412820,-55,1159,202301
412830,-3,9,202301
412840,12,94,202301
412850,2,234,202301
412853,-11,153,202301
412855,9,85,202301
412860,-1,95,202301
412862,6,30,202301
412863,-1,17,202301
412865,-7,23,202301
412870,7,161,202301
412880,-11,27,202301
420005,-1,9,202301
420010,79,501,202301
420020,16,368,202301
420030,21,121,202301
420040,133,273,202301
420050,24,62,202301
420055,-2,36,202301
420060,14,106,202301
420070,22,130,202301
420075,-7,21,202301
420080,10,74,202301
420090,6,72,202301
420100,-33,83,202301
420110,4,44,202301
420120,-32,186,202301
420125,4,272,202301
420127,9,79,202301
420130,-8,1858,202301
420140,200,1850,202301
420150,44,230,202301
420160,4,56,202301
420165,-1,41,202301
420170,17,239,202301
420180,-2,42,202301
420190,71,297,202301
420195,-34,262,202301
420200,-175,7437,202301
420205,-11,115,202301
420207,-5,111,202301
420208,11,37,202301
420209,2,6,202301
420210,-128,850,202301
420213,3,23,202301
420215,-1,45,202301
420220,53,279,202301
420230,6,1582,202301
420240,848,12606,202301
420243,13,27,202301
420245,-15,917,202301
420250,2,40,202301
420253,0,36,202301
420257,7,45,202301
420260,67,211,202301
420270,11,177,202301
420280,78,1310,202301
420285,-21,101,202301
420287,7,31,202301
420290,418,5570,202301
420300,439,2877,202301
420310,30,188,202301
420315,-10,64,202301
420320,48,1852,202301
420325,13,47,202301
420330,16,354,202301
420340,-23,75,202301
420350,-14,218,202301
420360,201,1089,202301
420370,-28,252,202301
420380,4,1234,202301
420390,88,882,202301
420395,4,376,202301
420400,3,419,202301
420410,16,62,202301
420415,-1,31,202301
420417,-4,10,202301
420419,-3,11,202301
420420,699,9917,202301
420425,-21,455,202301
420430,148,3054,202301
420435,6,204,202301
420440,15,195,202301
420445,-6,6,202301
420450,-40,384,202301
420455,25,349,202301
420460,-8,6714,202301
420470,-2,334,202301
420475,5,21,202301
420480,-29,747,202301
420490,2,90,202301
420500,28,192,202301
420510,-21,111,202301
420515,29,105,202301
420517,-4,12,202301
420519,39,129,202301
420520,18,112,202301
420530,-12,392,202301
420535,-11,27,202301
420540,470,21168,202301
420543,0,14,202301
420545,51,905,202301
420550,666,1682,202301
420555,30,50,202301
420560,6,94,202301
420570,-23,683,202301
420580,9,505,202301
420590,152,2602,202301
420600,67,433,202301
420610,24,220,202301
420620,1,311,202301
420630,10,672,202301
420640,56,206,202301
420650,-10,1656,202301
420660,1,87,202301
420665,194,396,202301
420670,24,326,202301
420675,1,13,202301
420680,-5,53,202301
420690,123,667,202301
420700,28,2358,202301
420710,56,450,202301
420720,24,124,202301
420730,-82,1458,202301
420740,6,82,202301
420750,307,2465,202301
420757,4,90,202301
420760,-6,22,202301
420765,7,163,202301
420768,-5,187,202301
420770,75,345,202301
420775,-9,25,202301
420780,-4,162,202301
420785,-3,35,202301
420790,3,75,202301
420800,9,129,202301
420810,41,467,202301
420820,792,13780,202301
420830,66,3950,202301
420840,-35,611,202301
420845,-5,563,202301
420850,-1,1125,202301
420860,1,73,202301
420870,-25,135,202301
420880,88,660,202301
420890,468,5430,202301
420895,3,13,202301
420900,162,1412,202301
420910,1350,22430,202301
420915,24,84,202301
420917,9,25,202301
420920,-9,69,202301
420930,47,3469,202301
420940,55,851,202301
420945,1,11,202301
420950,36,260,202301
420960,-17,275,202301
420970,109,313,202301
420980,-11,27,202301
420985,6,36,202301
420990,46,330,202301
421000,232,590,202301
421003,26,160,202301
421005,-30,46,202301
421010,9,1281,202301
421020,4,38,202301
421030,15,81,202301
421040,17,209,202301
421050,97,1067,202301
421055,-4,6,202301
421060,38,434,202301
421070,-7,23,202301
421080,26,152,202301
421085,18,52,202301
421090,2,72,202301
421100,17,209,202301
421105,167,403,202301
421110,-54,128,202301
421120,-18,728,202301
421125,-4,30,202301
421130,617,3465,202301
421140,14,152,202301
421145,2,56,202301
421150,278,1104,202301
421160,-17,723,202301
421165,-1,51,202301
421170,49,751,202301
421175,76,572,202301
421180,-28,104,202301
421185,-1,15,202301
421187,6,28,202301
421189,8,50,202301
421190,181,6041,202301
421200,17,135,202301
421205,-3,65,202301
421210,48,454,202301
421220,54,364,202301
421223,5,93,202301
421225,-8,158,202301
421227,0,60,202301
421230,-4,258,202301
421240,-7,125,202301
421250,-298,1262,202301
421260,12,62,202301
421265,9,83,202301
421270,-6,84,202301
421280,-20,746,202301
421290,244,1004,202301
421300,35,223,202301
421310,-20,120,202301
421315,-16,66,202301
421320,163,1361,202301
421330,14,76,202301
421335,-31,99,202301
421340,-8,198,202301
421350,-8,1502,202301
421360,-43,659,202301
421370,172,772,202301
421380,-14,110,202301
421390,-3,13,202301
421400,161,895,202301
421410,7,19,202301
421415,11,43,202301
421420,38,232,202301
421430,-2,20,202301
421440,52,178,202301
421450,23,113,202301
421460,27,159,202301
421470,42,372,202301
421480,473,2877,202301
421490,14,82,202301
421500,-41,1159,202301
421505,10,26,202301
421507,22,100,202301
421510,36,240,202301
421520,-5,27,202301
421530,51,219,202301
421535,16,54,202301
421540,43,177,202301
421545,33,457,202301
421550,147,627,202301
421555,11,39,202301
421560,5,25,202301
421565,-7,79,202301
421567,5,57,202301
421568,5,15,202301
421569,-1,19,202301
421570,-237,849,202301
421575,9,21,202301
421580,48,2524,202301
421590,0,24,202301
421600,42,254,202301
421605,35,171,202301
421610,4,122,202301
421620,74,1170,202301
421625,14,144,202301
421630,385,1447,202301
421635,-31,151,202301
421640,24,152,202301
421650,126,894,202301
421660,1236,13492,202301
421670,8,266,202301
421680,-5,35,202301
421690,-35,707,202301
421700,43,567,202301
421710,-2,48,202301
421715,17,35,202301
421720,227,1561,202301
421725,-16,50,202301
421730,4,288,202301
421740,61,541,202301
421750,-170,708,202301
421755,-1,39,202301
421760,43,329,202301
421770,-105,711,202301
421775,-9,23,202301
421780,98,520,202301
421790,69,259,202301
421795,-13,19,202301
421800,12,1906,202301
421810,-1,39,202301
421820,322,1700,202301
421825,-16,144,202301
421830,98,546,202301
421835,17,125,202301
421840,41,249,202301
421850,113,459,202301
421860,2,160,202301
421870,27,3997,202301
421875,9,75,202301
421880,-4,342,202301
421885,-4,16,202301
421890,34,168,202301
421895,142,180,202301
421900,17,625,202301
421910,37,203,202301
421915,-2,26,202301
421917,49,193,202301
421920,17,61,202301
421930,558,2886,202301
421935,-1,107,202301
421940,10,92,202301
421950,159,1639,202301
421960,11,45,202301
421970,73,1119,202301
421985,2,16,202301
422000,11,311,202301
430003,-1,47,202301
430005,16,40,202301
430010,48,200,202301
430020,10,62,202301
430030,-7,25,202301
430040,9,825,202301
430045,4,28,202301
430047,1,65,202301
430050,2,50,202301
430055,0,16,202301
430057,10,46,202301
430060,-156,1436,202301
430063,-1,1,202301
430064,-19,99,202301
430066,-10,16,202301
430070,-4,88,202301
430080,-3,217,202301
430085,7,27,202301
430087,28,230,202301
430090,-9,97,202301
430100,96,722,202301
430105,47,245,202301
430107,-1,5,202301
430110,2,60,202301
430120,-1,99,202301
430130,6,164,202301
430140,5,133,202301
430150,-3,67,202301
430155,7,21,202301
430160,-28,1042,202301
430163,-11,113,202301
430165,0,94,202301
430170,-3,109,202301
430175,-1,7,202301
430180,-1,25,202301
430185,0,18,202301
430187,4,54,202301
430190,33,297,202301
430192,3,9,202301
430195,-20,56,202301
430200,-14,36,202301
430205,0,4,202301
430210,364,3904,202301
430215,8,26,202301
430220,-5,105,202301
430222,-3,7,202301
430223,3,19,202301
430225,0,82,202301
430230,1118,1504,202301
430235,23,415,202301
430237,6,14,202301
430240,-48,230,202301
430245,3,9,202301
430250,-13,31,202301
430258,0,14,202301
430260,2,8,202301
430265,-7,63,202301
430270,14,190,202301
430280,7,329,202301
430290,-9,61,202301
430300,17,963,202301
430310,-58,3736,202301
430320,4,8,202301
430330,5,49,202301
430340,-3,11,202301
430350,-20,568,202301
430355,-7,31,202301
430360,0,126,202301
430367,45,57,202301
430370,0,28,202301
430380,-12,38,202301
430390,-27,2393,202301
430400,7,67,202301
430410,-7,31,202301
430420,154,638,202301
430430,3,41,202301
430435,19,127,202301
430440,-12,1582,202301
430450,8,262,202301
430460,1392,8606,202301
430461,5,13,202301
430462,-4,24,202301
430463,99,1935,202301
430465,-4,18,202301
430466,-7,293,202301
430467,-28,80,202301
430468,-16,74,202301
430469,-14,26,202301
430470,-123,1171,202301
430471,4,70,202301
430480,17,613,202301
430485,-3,5,202301
430490,7,223,202301
430495,18,60,202301
430500,-2,42,202301
430510,390,13228,202301
430511,0,6,202301
430512,1,9,202301
430513,8,14,202301
430515,0,2,202301
430517,13,63,202301
430520,1,191,202301
430530,9,169,202301
430535,27,391,202301
430537,1,11,202301
430540,1,59,202301
430543,79,265,202301
430544,0,8,202301
430545,15,193,202301
430550,1,45,202301
430558,-2,20,202301
430560,-3,11,202301
430570,9,155,202301
430580,4,164,202301
430583,0,2,202301
430585,-1,19,202301
430587,0,18,202301
430590,7,33,202301
430593,0,2,202301
430595,-18,24,202301
430597,10,60,202301
430600,-309,447,202301
430605,13,197,202301
430607,-5,7,202301
430610,-43,981,202301
430613,-2,2,202301
430620,5,181,202301
430630,-2,32,202301
430632,1,9,202301
430637,6,10,202301
430640,-47,661,202301
430642,2,8,202301
430645,8,34,202301
430650,5,49,202301
430655,4,44,202301
430660,-13,347,202301
430670,3,9,202301
430673,-4,36,202301
430675,-2,14,202301
430676,-103,1995,202301
430680,74,828,202301
430690,151,351,202301
430692,4,8,202301
430693,-3,99,202301
430695,4,18,202301
430697,-3,13,202301
430700,87,3407,202301
430705,-1,19,202301
430710,7,37,202301
430720,-9,19,202301
430730,-3,29,202301
430740,2,20,202301
430745,5,17,202301
430750,-3,215,202301
430755,-18,78,202301
430760,-93,1077,202301
430770,-129,1407,202301
430780,68,1038,202301
430781,1,9,202301
430783,0,12,202301
430786,5,21,202301
430790,76,2364,202301
430800,5,83,202301
430805,3,11,202301
430807,-29,61,202301
430810,-19,247,202301
430820,139,1169,202301
430825,1,5,202301
430830,-11,69,202301
430840,5,25,202301
430843,5,15,202301
430845,0,38,202301
430850,46,732,202301
430860,185,1495,202301
430865,3,9,202301
430870,-16,52,202301
430880,12,50,202301
430885,-1,9,202301
430890,-13,223,202301
430900,2,160,202301
430905,-50,144,202301
430910,-461,2587,202301
430912,-1,5,202301
430915,12,12,202301
430920,-135,3913,202301
430925,-3,9,202301
430930,42,1388,202301
430940,-8,540,202301
430950,-18,68,202301
430955,-7,139,202301
430957,3,7,202301
430960,80,460,202301
430965,-53,85,202301
430970,-1,37,202301
430975,8,16,202301
430980,8,40,202301
430990,12,58,202301
430995,1,11,202301
431000,-38,590,202301
431010,128,1166,202301
431020,8,1982,202301
431030,5,35,202301
431033,1,391,202301
431036,-3,81,202301
431040,-1,53,202301
431041,-2,2,202301
431043,68,204,202301
431046,-2,2,202301
431050,1,41,202301
431053,18,68,202301
431055,-1,15,202301
431057,1,1,202301
431060,79,505,202301
431065,-6,8,202301
431070,-1,9,202301
431075,3,5,202301
431080,43,771,202301
431085,-12,22,202301
431087,0,4,202301
431090,27,59,202301
431100,18,210,202301
431110,13,73,202301
431112,0,30,202301
431113,-3,7,202301
431115,9,41,202301
431120,27,189,202301
431123,0,2,202301
431125,2,8,202301
431127,-5,9,202301
431130,-36,494,202301
431140,41,3493,202301
431142,-3,9,202301
431150,17,43,202301
431160,-7,11,202301
431162,-1,151,202301
431164,-1,3,202301
431170,-5,69,202301
431171,7,27,202301
431173,31,39,202301
431175,6,28,202301
431177,18,100,202301
431179,17,47,202301
431180,-31,1395,202301
431190,9,51,202301
431198,1,3,202301
431200,0,12,202301
431205,5,43,202301
431210,3,39,202301
431213,-4,10,202301
431215,48,172,202301
431217,0,4,202301
431220,0,36,202301
431225,-10,62,202301
431230,13,173,202301
431235,2,14,202301
431237,46,64,202301
431238,1,25,202301
431240,-74,1494,202301
431242,1,13,202301
431244,1,7,202301
431245,-370,384,202301
431247,25,157,202301
431250,16,210,202301
431260,-13,111,202301
431261,255,345,202301
431262,-3,21,202301
431265,-80,410,202301
431267,0,8,202301
431270,11,141,202301
431275,8,66,202301
431280,-10,176,202301
431290,100,392,202301
431295,16,52,202301
431300,6,22,202301
431301,-9,33,202301
431303,-9,145,202301
431306,1,591,202301
431308,-3,5,202301
431310,-10,30,202301
431320,22,510,202301
431330,13,457,202301
431333,-4,10,202301
431335,4,32,202301
431337,-40,896,202301
431339,1,33,202301
431340,86,5940,202301
431342,-1,9,202301
431344,3,5,202301
431346,-3,9,202301
431349,4,22,202301
431350,30,1124,202301
431360,3,19,202301
431365,18,120,202301
431370,-19,373,202301
431380,-27,91,202301
431390,98,1092,202301
431395,-6,194,202301
431400,-18,164,202301
431402,14,58,202301
431403,-5,43,202301
431405,153,1165,202301
431406,-1,7,202301
431407,14,112,202301
431410,269,6211,202301
431413,6,40,202301
431415,10,118,202301
431417,-2,10,202301
431420,-14,50,202301
431430,0,20,202301
431440,-300,4728,202301
431442,-38,168,202301
431445,-3,49,202301
431446,-2,20,202301
431447,1,9,202301
431449,-1,19,202301
431450,-9,43,202301
431454,-5,27,202301
431455,0,8,202301
431460,-47,155,202301
431470,12,106,202301
431475,-46,64,202301
431477,5,19,202301
431478,4,4,202301
431480,76,846,202301
431490,-286,40338,202301
431500,-2,14,202301
431505,0,10,202301
431507,-1,3,202301
431510,-4,84,202301
431513,-4,14,202301
431514,15,179,202301
431515,-1,23,202301
431517,4,34,202301
431520,-5,41,202301
431530,45,301,202301
431531,-3,11,202301
431532,7,9,202301
431535,1,43,202301
431540,-2,14,202301
431545,6,10,202301
431550,2,230,202301
431555,-2,16,202301
431560,15,2965,202301
431570,-8,304,202301
431575,7,109,202301
431580,36,310,202301
431590,1,83,202301
431595,0,4,202301
431600,28,706,202301
431610,-22,108,202301
431620,-3,19,202301
431630,-1,23,202301
431640,-61,341,202301
431642,4,28,202301
431643,-3,9,202301
431645,12,104,202301
431647,16,36,202301
431650,5,167,202301
431660,-17,211,202301
431670,-5,95,202301
431673,5,11,202301
431675,39,329,202301
431680,807,4865,202301
431690,-281,5205,202301
431695,16,98,202301
431697,0,12,202301
431700,6,20,202301
431710,21,1099,202301
431720,-48,1950,202301
431725,-3,7,202301
431730,36,378,202301
431740,-24,470,202301
431750,14,1422,202301
431755,-6,14,202301
431760,42,836,202301
431770,-4,78,202301
431775,-1,37,202301
431780,-960,1318,202301
431790,7,181,202301
431795,-2,2,202301
431800,68,772,202301
431805,0,20,202301
431810,9,77,202301
431820,264,758,202301
431830,-19,473,202301
431840,-6,198,202301
431842,0,18,202301
431843,2,22,202301
431844,10,42,202301
431845,1,17,202301
431846,0,10,202301
431848,29,79,202301
431849,4,40,202301
431850,185,851,202301
431860,2,92,202301
431861,13,23,202301
431862,197,339,202301
431870,-16,3844,202301
431880,-14,298,202301
431890,-8,426,202301
431900,69,551,202301
431910,3,61,202301
431912,1,7,202301
431915,11,63,202301
431920,-2,8,202301
431930,-4,26,202301
431935,-3,61,202301
431936,-2,2,202301
431937,5,51,202301
431940,3,57,202301
431950,19,491,202301
431960,24,176,202301
431970,-7,21,202301
431971,-1,55,202301
431973,1,3,202301
431975,-2,36,202301
431980,0,44,202301
431990,79,2313,202301
432000,-207,1635,202301
432010,22,526,202301
432020,3,221,202301
432023,-1,11,202301
432026,-1,15,202301
432030,-9,57,202301
432032,-2,14,202301
432035,5,23,202301
432040,-29,479,202301
432045,5,13,202301
432050,-4,38,202301
432055,13,23,202301
432057,-1,1,202301
432060,-5,15,202301
432065,-3,15,202301
432067,28,108,202301
432070,-26,206,202301
432080,19,445,202301
432085,34,82,202301
432090,42,860,202301
432100,-7,199,202301
432110,33,125,202301
432120,-52,938,202301
432130,-58,362,202301
432132,-11,19,202301
432135,-6,34,202301
432140,7,195,202301
432143,14,138,202301
432145,140,1098,202301
432146,10,40,202301
432147,2,18,202301
432149,-4,6,202301
432150,172,1236,202301
432160,57,1097,202301
432162,3,29,202301
432163,7,65,202301
432166,5,241,202301
432170,139,733,202301
432180,-1,435,202301
432183,1,7,202301
432185,10,36,202301
432190,9,437,202301
432195,2,234,202301
432200,482,1428,202301
432210,4,54,202301
432215,0,6,202301
432218,2,4,202301
432220,30,216,202301
432225,9,133,202301
432230,1,95,202301
432232,-2,12,202301
432234,3,5,202301
432235,0,2,202301
432237,1,7,202301
432240,-79,1507,202301
432250,4858,7132,202301
432252,10,24,202301
432253,14,38,202301
432254,3,97,202301
432255,2,30,202301
432260,597,2187,202301
432270,21,387,202301
432280,28,536,202301
432285,9,35,202301
432290,1,31,202301
432300,-18,1594,202301
432310,0,2,202301
432320,2,34,202301
432330,12,78,202301
432335,5,25,202301
432340,3,177,202301
432345,13,39,202301
432350,9,27,202301
432360,-3,13,202301
432370,6,52,202301
432375,-2,4,202301
432377,-42,90,202301
432380,42,592,202301
500020,29,977,202301
500025,1,67,202301
500060,28,408,202301
500070,-11,257,202301
500080,1,129,202301
500085,12,158,202301
500090,-2,66,202301
500100,-65,1029,202301
500110,-19,601,202301
500124,8,178,202301
